"key";"scientificName";"decimalLatitude";"decimalLongitude";"issues";"datasetKey";"publishingOrgKey";"installationKey";"publishingCountry";"protocol";"lastCrawled";"lastParsed";"crawlId";"extensions";"basisOfRecord";"taxonKey";"kingdomKey";"phylumKey";"classKey";"orderKey";"familyKey";"genusKey";"speciesKey";"acceptedTaxonKey";"acceptedScientificName";"kingdom";"phylum";"order";"family";"genus";"species";"genericName";"specificEpithet";"taxonRank";"taxonomicStatus";"dateIdentified";"elevation";"elevationAccuracy";"continent";"stateProvince";"year";"month";"day";"eventDate";"lastInterpreted";"license";"identifiers";"facts";"relations";"geodeticDatum";"class";"countryCode";"country";"recordNumber";"identifier";"institutionID";"county";"locality";"verbatimCoordinateSystem";"collectionCode";"gbifID";"occurrenceID";"type";"catalogNumber";"recordedBy";"institutionCode";"previousIdentifications";"occurrenceRemarks";"collectionID";"identifiedBy";"name";"rightsHolder";"municipality";"datasetName";"otherCatalogNumbers";"references";"language";"preparations";"verbatimElevation";"georeferencedDate";"verbatimEventDate";"nomenclaturalCode";"georeferenceProtocol";"endDayOfYear";"startDayOfYear";"georeferenceSources";"higherGeography";"eventRemarks";"accessRights";"individualCount";"habitat";"higherClassification";"taxonID";"identificationID";"modified";"nomenclaturalStatus";"fieldNumber";"ownerInstitutionCode";"bibliographicCitation";"organismID";"datasetID"
"40";"1456252741";"Brocchinia acuminata L.B.Sm.";5.85;-61.44;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:08.689+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1200;NA;"SOUTH_AMERICA";"Bolívar";1960;4;15;"1960-04-15T00:00:00";"2020-02-26T22:04:08.689+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"60 174";"http://n2t.net/ark:/65665/393fbc91b-09ff-4c4d-a1b8-69286ce7d1e1";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Fila La Danta, following the provisional carretera between campamento 125 and km 127, between Luepa and cerro Venamo";NA;"Botany";"1456252741";"http://n2t.net/ark:/65665/393fbc91b-09ff-4c4d-a1b8-69286ce7d1e1";"PhysicalObject";"2338325";"J. A. Steyermark & S. Nilsson";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"15-Apr-60";NA;NA;"106";"106";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Wooded ridge";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"41";"1456447009";"Brocchinia acuminata L.B.Sm.";5.05;-61.36;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:41.231+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1220;NA;"SOUTH_AMERICA";"Bolívar";1960;4;25;"1960-04-25T00:00:00";"2020-02-26T22:04:41.231+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"60 568";"http://n2t.net/ark:/65665/3eea565ef-f7c1-4246-8334-9cc4562bca57";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Río Uarama, below Uarama-tepuí, NE of Luepa, vic. of road campamento 150 at km 150";NA;"Botany";"1456447009";"http://n2t.net/ark:/65665/3eea565ef-f7c1-4246-8334-9cc4562bca57";"PhysicalObject";"2338341";"J. A. Steyermark & S. Nilsson";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"25-Apr-60";NA;NA;"116";"116";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Swampy savanna";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"42";"1265792712";"Brocchinia acuminata L.B.Sm.";7.0758;-65.9119;"gass84";"90c853e6-56bd-480b-8e8f-6285c3f8d42b";"7b8aff00-a9f8-11d8-944b-b8a03c50a862";"3b84ff5b-79ce-427c-acb7-b4004e160f66";"US";"DWC_ARCHIVE";"2020-02-06T10:27:54.420+0000";"2020-02-10T22:03:50.542+0000";138;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;NA;NA;"SOUTH_AMERICA";NA;1953;4;14;"1953-04-14T00:00:00";"2020-02-10T22:03:50.542+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"75007";"43d325f1-0478-4b99-88a9-f0f4af0af31a";"F";NA;NA;NA;"Botany";"1265792712";"43d325f1-0478-4b99-88a9-f0f4af0af31a";"PhysicalObject";"V0402666F";"J. A. Steyermark";"F";NA;NA;"Botany";NA;"Brocchinia acuminata L.B.Sm.";"The Field Museum of Natural History";NA;"Flowers TCN";NA;NA;"en";NA;NA;NA;NA;"ICBN";NA;NA;NA;NA;"South America, VENEZUELA";NA;"http://fieldmuseum.org/about/copyright-information";NA;NA;"Plantae Spermatophyta Monocotyledoneae Bromeliaceae";NA;NA;NA;NA;NA;"F";NA;"3434395";"seeds-10-apr-2019"
"43";"1456075690";"Brocchinia acuminata L.B.Sm.";5.21;-62.25;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:05.752+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1900;100;"SOUTH_AMERICA";"Bolívar";1953;4;14;"1953-04-14T00:00:00";"2020-02-26T22:04:05.752+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"75007";"http://n2t.net/ark:/65665/341467b53-3d90-4122-b1bc-ca8ea3a2e1cb";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Chimantá Massif, Apácara-tepuí, vic. Camp 4";NA;"Botany";"1456075690";"http://n2t.net/ark:/65665/341467b53-3d90-4122-b1bc-ca8ea3a2e1cb";"PhysicalObject";"2198766";"J. A. Steyermark";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"14-Apr-53";NA;NA;"104";"104";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Open ground around lower sandstone outcrops";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"44";"1456097181";"Brocchinia acuminata L.B.Sm.";5.81;-63.66;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:08.220+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1800;NA;"SOUTH_AMERICA";"Bolívar";1951;12;26;"1951-12-26T00:00:00";"2020-02-26T22:04:08.220+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"32785";"http://n2t.net/ark:/65665/34b3705d2-43fd-4511-934e-786ca598e0ef";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Cerro Guaiquinima, Río Paragua, 1 km E of Cumbre Camp";NA;"Botany";"1456097181";"http://n2t.net/ark:/65665/34b3705d2-43fd-4511-934e-786ca598e0ef";"PhysicalObject";"2057376";"B. Maguire";"US";NA;NA;NA;"Smith, L. B., (US), NMNH";"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"26-Dec-51";NA;NA;"360";"360";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"Thickets in cumbre";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"45";"1265792700";"Brocchinia acuminata L.B.Sm.";7.0758;-65.9119;"gass84";"90c853e6-56bd-480b-8e8f-6285c3f8d42b";"7b8aff00-a9f8-11d8-944b-b8a03c50a862";"3b84ff5b-79ce-427c-acb7-b4004e160f66";"US";"DWC_ARCHIVE";"2020-02-06T10:27:54.420+0000";"2020-02-10T22:03:41.687+0000";138;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;NA;NA;"SOUTH_AMERICA";NA;1944;9;4;"1944-09-04T00:00:00";"2020-02-10T22:03:41.687+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"58363";"f77198dd-da48-470c-b74a-278628098b4e";"F";NA;NA;NA;"Botany";"1265792700";"f77198dd-da48-470c-b74a-278628098b4e";"PhysicalObject";"V0402667F";"J. A. Steyermark";"F";NA;NA;"Botany";NA;"Brocchinia acuminata L.B.Sm.";"The Field Museum of Natural History";NA;"Flowers TCN";NA;NA;"en";NA;NA;NA;NA;"ICBN";NA;NA;NA;NA;"South America, VENEZUELA";NA;"http://fieldmuseum.org/about/copyright-information";NA;NA;"Plantae Spermatophyta Monocotyledoneae Bromeliaceae";NA;NA;NA;NA;NA;"F";NA;"3434396";"seeds-10-apr-2019"
"46";"1265792701";"Brocchinia acuminata L.B.Sm.";7.0758;-65.9119;"gass84";"90c853e6-56bd-480b-8e8f-6285c3f8d42b";"7b8aff00-a9f8-11d8-944b-b8a03c50a862";"3b84ff5b-79ce-427c-acb7-b4004e160f66";"US";"DWC_ARCHIVE";"2020-02-06T10:27:54.420+0000";"2020-02-10T22:03:40.149+0000";138;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;NA;NA;"SOUTH_AMERICA";NA;1944;9;4;"1944-09-04T00:00:00";"2020-02-10T22:03:40.149+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"58363";"5e9d5da8-dc99-4f39-8a6f-99f5380d2641";"F";NA;NA;NA;"Botany";"1265792701";"5e9d5da8-dc99-4f39-8a6f-99f5380d2641";"PhysicalObject";"V0402668F";"J. A. Steyermark";"F";NA;NA;"Botany";NA;"Brocchinia acuminata L.B.Sm.";"The Field Museum of Natural History";NA;"Flowers TCN";NA;NA;"en";NA;NA;NA;NA;"ICBN";NA;NA;NA;NA;"South America, VENEZUELA";NA;"http://fieldmuseum.org/about/copyright-information";NA;NA;"Plantae Spermatophyta Monocotyledoneae Bromeliaceae";NA;NA;NA;NA;NA;"F";NA;"3434398";"seeds-10-apr-2019"
"47";"1228418820";"Brocchinia acuminata L.B.Sm.";6.3333;-63.5;"gass84";"90c853e6-56bd-480b-8e8f-6285c3f8d42b";"7b8aff00-a9f8-11d8-944b-b8a03c50a862";"3b84ff5b-79ce-427c-acb7-b4004e160f66";"US";"DWC_ARCHIVE";"2020-02-06T10:27:54.420+0000";"2020-02-10T22:03:18.872+0000";138;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";"1946-01-01T00:00:00";NA;NA;"SOUTH_AMERICA";"Bolívar";1944;10;29;"1944-10-29T00:00:00";"2020-02-10T22:03:18.872+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"59492";"75142c28-14fd-4ed7-9b16-efc3cfd53f3e";"F";NA;NA;NA;"Botany";"1228418820";"75142c28-14fd-4ed7-9b16-efc3cfd53f3e";"PhysicalObject";NA;"J. A. Steyermark";"F";NA;NA;"Botany";"RRC ID Flag";"Brocchinia acuminata L.B.Sm.";"The Field Museum of Natural History";NA;"Rapid Reference Collection";NA;NA;"en";NA;NA;NA;NA;"ICBN";NA;NA;NA;NA;"South America, Venezuela, Bolívar";NA;"http://fieldmuseum.org/about/copyright-information";NA;NA;"Plantae Spermatophyta Monocotyledoneae Bromeliaceae";NA;NA;NA;NA;"59492";"F";NA;"324969";"seeds-10-apr-2019"
"48";"1265792694";"Brocchinia acuminata L.B.Sm.";7.0758;-65.9119;"gass84";"90c853e6-56bd-480b-8e8f-6285c3f8d42b";"7b8aff00-a9f8-11d8-944b-b8a03c50a862";"3b84ff5b-79ce-427c-acb7-b4004e160f66";"US";"DWC_ARCHIVE";"2020-02-06T10:27:54.420+0000";"2020-02-10T22:03:44.927+0000";138;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;NA;NA;"SOUTH_AMERICA";NA;1944;10;29;"1944-10-29T00:00:00";"2020-02-10T22:03:44.927+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"59492";"4f5991dd-61a3-4d1e-90e9-86d869fe414e";"F";NA;NA;NA;"Botany";"1265792694";"4f5991dd-61a3-4d1e-90e9-86d869fe414e";"PhysicalObject";"V0402665F";"J. A. Steyermark";"F";NA;NA;"Botany";NA;"Brocchinia acuminata L.B.Sm.";"The Field Museum of Natural History";NA;"Flowers TCN";NA;NA;"en";NA;NA;NA;NA;"ICBN";NA;NA;NA;NA;"South America, VENEZUELA";NA;"http://fieldmuseum.org/about/copyright-information";NA;NA;"Plantae Spermatophyta Monocotyledoneae Bromeliaceae";NA;NA;NA;NA;NA;"F";NA;"3434392";"seeds-10-apr-2019"
"49";"1456226995";"Brocchinia acuminata L.B.Sm.";5.75;-61.75;"gass84";"821cc27a-e3bb-4bc5-ac34-89ada245069d";"bc092ff0-02e4-11dc-991f-b8a03c50a862";"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31";"US";"DWC_ARCHIVE";"2020-02-26T20:45:55.989+0000";"2020-02-26T22:04:29.780+0000";137;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1592.5;7.5;"SOUTH_AMERICA";"Bolívar";1944;11;10;"1944-11-10T00:00:00";"2020-02-26T22:04:29.780+0000";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"59492";"http://n2t.net/ark:/65665/38808c83c-d261-4f99-9bdd-53623115ab2d";"http://biocol.org/urn:lsid:biocol.org:col:34871";NA;"Ptari-tepuí, \"Cave Rock\" above \"Cave Camp\"";NA;"Botany";"1456226995";"http://n2t.net/ark:/65665/38808c83c-d261-4f99-9bdd-53623115ab2d";"PhysicalObject";"1906889";"J. A. Steyermark";"US";NA;NA;NA;NA;"Brocchinia acuminata L.B.Sm.";NA;NA;"NMNH Extant Biology";NA;NA;NA;NA;NA;NA;"10-Nov-44 to 11-Nov-44";NA;NA;"316";"315";NA;"South America - Neotropics, Venezuela, Bolívar";NA;NA;1;"SE-facing slopes";"Plantae, Monocotyledonae, Bromeliales, Bromeliaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA
"50";"1261321840";"Brocchinia acuminata L.B.Sm.";5.85;-62.03333;"gass84";"7bd65a7a-f762-11e1-a439-00145eb45e9a";"90fd6680-349f-11d8-aa2d-b8a03c50a862";"c4e134d3-c68f-406d-a116-6a37895602e0";"US";"DWC_ARCHIVE";"2020-02-21T14:54:19.467+0000";"2020-02-21T15:24:34.696+0000";108;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1700;NA;"SOUTH_AMERICA";"Bolívar";NA;NA;NA;NA;"2020-02-21T15:24:34.696+0000";"http://creativecommons.org/licenses/by/4.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"Steyermark 132100";"urn:catalog:MO:Tropicos:606979";NA;NA;"S projection";NA;"MO";"1261321840";"urn:catalog:MO:Tropicos:606979";"PhysicalObject";"606979";"Julian A. Steyermark|et al.";"MO";NA;NA;"http://biocol.org/urn:lsid:biocol.org:col:15859";NA;"Brocchinia acuminata L.B.Sm.";"Missouri Botanical Garden";NA;"Tropicos";NA;NA;NA;NA;NA;NA;NA;"ICNafp";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4301327";NA;"2011-06-10T10:23:00.000+0000";"No opinion";NA;"MOBOT";"http://www.tropicos.org/Specimen/606979";NA;NA
"51";"1261322093";"Brocchinia acuminata L.B.Sm.";5.16666;-62.11666;"gass84";"7bd65a7a-f762-11e1-a439-00145eb45e9a";"90fd6680-349f-11d8-aa2d-b8a03c50a862";"c4e134d3-c68f-406d-a116-6a37895602e0";"US";"DWC_ARCHIVE";"2020-02-21T14:54:19.467+0000";"2020-02-21T15:24:18.854+0000";108;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1850;NA;"SOUTH_AMERICA";"Bolívar";NA;NA;NA;NA;"2020-02-21T15:24:18.854+0000";"http://creativecommons.org/licenses/by/4.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"Steyermark 128473";"urn:catalog:MO:Tropicos:607203";NA;NA;NA;NA;"MO";"1261322093";"urn:catalog:MO:Tropicos:607203";"PhysicalObject";"607203";"Julian A. Steyermark|et al.";"MO";NA;NA;"http://biocol.org/urn:lsid:biocol.org:col:15859";NA;"Brocchinia acuminata L.B.Sm.";"Missouri Botanical Garden";NA;"Tropicos";NA;NA;NA;NA;NA;NA;NA;"ICNafp";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4301327";NA;"2011-06-10T10:23:00.000+0000";"No opinion";NA;"MOBOT";"http://www.tropicos.org/Specimen/607203";NA;NA
"52";"1261322110";"Brocchinia acuminata L.B.Sm.";4.5;-64.21666;"gass84";"7bd65a7a-f762-11e1-a439-00145eb45e9a";"90fd6680-349f-11d8-aa2d-b8a03c50a862";"c4e134d3-c68f-406d-a116-6a37895602e0";"US";"DWC_ARCHIVE";"2020-02-21T14:54:19.467+0000";"2020-02-21T15:24:01.513+0000";108;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1410;NA;"SOUTH_AMERICA";"Bolívar";NA;NA;NA;NA;"2020-02-21T15:24:01.513+0000";"http://creativecommons.org/licenses/by/4.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"Steyermark 108908";"urn:catalog:MO:Tropicos:607231";NA;NA;"Jaua Meseta, NE part";NA;"MO";"1261322110";"urn:catalog:MO:Tropicos:607231";"PhysicalObject";"607231";"Julian A. Steyermark|et al.";"MO";NA;NA;"http://biocol.org/urn:lsid:biocol.org:col:15859";NA;"Brocchinia acuminata L.B.Sm.";"Missouri Botanical Garden";NA;"Tropicos";NA;NA;NA;NA;NA;NA;NA;"ICNafp";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4301327";NA;"2011-06-10T10:23:00.000+0000";"No opinion";NA;"MOBOT";"http://www.tropicos.org/Specimen/607231";NA;NA
"53";"1261322121";"Brocchinia acuminata L.B.Sm.";4.76666;-63.91666;"gass84";"7bd65a7a-f762-11e1-a439-00145eb45e9a";"90fd6680-349f-11d8-aa2d-b8a03c50a862";"c4e134d3-c68f-406d-a116-6a37895602e0";"US";"DWC_ARCHIVE";"2020-02-21T14:54:19.467+0000";"2020-02-21T15:24:18.818+0000";108;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1450;NA;"SOUTH_AMERICA";"Bolívar";NA;NA;NA;NA;"2020-02-21T15:24:18.818+0000";"http://creativecommons.org/licenses/by/4.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"Steyermark 109715";"urn:catalog:MO:Tropicos:607222";NA;NA;"NE part";NA;"MO";"1261322121";"urn:catalog:MO:Tropicos:607222";"PhysicalObject";"607222";"Julian A. Steyermark|et al.";"MO";NA;NA;"http://biocol.org/urn:lsid:biocol.org:col:15859";NA;"Brocchinia acuminata L.B.Sm.";"Missouri Botanical Garden";NA;"Tropicos";NA;NA;NA;NA;NA;NA;NA;"ICNafp";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4301327";NA;"2011-06-10T10:23:00.000+0000";"No opinion";NA;"MOBOT";"http://www.tropicos.org/Specimen/607222";NA;NA
"54";"1261322129";"Brocchinia acuminata L.B.Sm.";5.18333;-62;"gass84";"7bd65a7a-f762-11e1-a439-00145eb45e9a";"90fd6680-349f-11d8-aa2d-b8a03c50a862";"c4e134d3-c68f-406d-a116-6a37895602e0";"US";"DWC_ARCHIVE";"2020-02-21T14:54:19.467+0000";"2020-02-21T15:24:01.513+0000";108;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;1920;NA;"SOUTH_AMERICA";"Bolívar";NA;NA;NA;NA;"2020-02-21T15:24:01.513+0000";"http://creativecommons.org/licenses/by/4.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"Steyermark 129897";"urn:catalog:MO:Tropicos:607213";NA;NA;"Chimanta Massif, headwaters of Rio Arauac";NA;"MO";"1261322129";"urn:catalog:MO:Tropicos:607213";"PhysicalObject";"607213";"Julian A. Steyermark|Otto Huber";"MO";NA;NA;"http://biocol.org/urn:lsid:biocol.org:col:15859";NA;"Brocchinia acuminata L.B.Sm.";"Missouri Botanical Garden";NA;"Tropicos";NA;NA;NA;NA;NA;NA;NA;"ICNafp";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4301327";NA;"2008-05-27T22:02:00.000+0000";"No opinion";NA;"MOBOT";"http://www.tropicos.org/Specimen/607213";NA;NA
"55";"1261322144";"Brocchinia acuminata L.B.Sm.";5.3;-62.15;"gass84";"7bd65a7a-f762-11e1-a439-00145eb45e9a";"90fd6680-349f-11d8-aa2d-b8a03c50a862";"c4e134d3-c68f-406d-a116-6a37895602e0";"US";"DWC_ARCHIVE";"2020-02-21T14:54:19.467+0000";"2020-02-21T15:24:04.568+0000";108;"none";"PRESERVED_SPECIMEN";5287587;6;7707728;196;1369;3740;2693409;5287587;5287587;"Brocchinia acuminata L.B.Sm.";"Plantae";"Tracheophyta";"Poales";"Bromeliaceae";"Brocchinia";"Brocchinia acuminata";"Brocchinia";"acuminata";"SPECIES";"ACCEPTED";NA;2000;NA;"SOUTH_AMERICA";"Bolívar";NA;NA;NA;NA;"2020-02-21T15:24:04.568+0000";"http://creativecommons.org/licenses/by/4.0/legalcode";"none";"none";"none";"WGS84";"Liliopsida";"VE";"Venezuela, Bolivarian Republic of";"Steyermark 128137";"urn:catalog:MO:Tropicos:607264";NA;NA;"Chimanta Massif, NE central sector Chimanta tepui";NA;"MO";"1261322144";"urn:catalog:MO:Tropicos:607264";"PhysicalObject";"607264";"Julian A. Steyermark";"MO";NA;NA;"http://biocol.org/urn:lsid:biocol.org:col:15859";NA;"Brocchinia acuminata L.B.Sm.";"Missouri Botanical Garden";NA;"Tropicos";NA;NA;NA;NA;NA;NA;NA;"ICNafp";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4301327";NA;"2008-05-27T22:02:00.000+0000";"No opinion";NA;"MOBOT";"http://www.tropicos.org/Specimen/607264";NA;NA
